Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
K17-6436	LG11-6210	K11-2363T	( LG11-6210 ( LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) , LG03-3780 ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K17-6472	LG11-6210	K11-2363T	( LG11-6210 ( LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) , LG03-3780 ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K179229-8	K12-1355	S14-17636	( K12-1355 ( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , JTN-5503 ( Fowler , Manokin ) ) , S14-17636 )	-	-
K18-1368	LG11-2963	K11-2363B	( LG11-2963 , K11-2363B )	-	-
K18-1815	LD00-3309	K11-2363T	( LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K18-1900	LD00-3309	K11-2363T	( LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K18-1994	LD07-3395bf	K11-2363T	( LD07-3395bf ( LD07-3395 ( Syngenta_WW115926 , LD00-2817 ) , - ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K18-3091	K12-1348	R10-2346	( K12-1348 ( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , JTN-5503 ( Fowler , Manokin ) ) , R10-2346 )	-	-
K18-4100	K11-2363T	R10-2622	( K11-2363T ( 435.TCS , LD05-30578a ) , R10-2622 )	-	-
K18-4240	LG11-6208	R10-2436	( LG11-6208 ( LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) , LG03-3780 ) , R10-2436 ( R01-52F ( R93-5455 ( Jackson , PI_416937 ) , Minsoy ( PI_27890 , - ) ) , R02-6268F ( KS4895 , Jackson ) ) )	-	-
K18-4288	LG11-6208	R10-2436	( LG11-6208 ( LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) , LG03-3780 ) , R10-2436 ( R01-52F ( R93-5455 ( Jackson , PI_416937 ) , Minsoy ( PI_27890 , - ) ) , R02-6268F ( KS4895 , Jackson ) ) )	-	-
K18-4504	K12-1575	K11-2363B	( K12-1575 ( LG04-5372 ( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ) , LG04-3765 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , K11-2363B )	-	-
K18-4514	K12-1575	U11-614093	( K12-1575 ( LG04-5372 ( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ) , LG04-3765 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
K18-4783	K12-2333	K12-1348	( K12-2333 ( LG04-5993 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , LG04-5187 ( LG97-9384 ( LG90-2179 ( PI_437851_A , Ripley ) , Asgrow_A3322 ) , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ) ) , K12-1348 ( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , JTN-5503 ( Fowler , Manokin ) ) )	-	-
K18-4916	K12-2333	LD10-10226	( K12-2333 ( LG04-5993 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , LG04-5187 ( LG97-9384 ( LG90-2179 ( PI_437851_A , Ripley ) , Asgrow_A3322 ) , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ) ) , LD10-10226 ( LD05-3230 ( S25-J5 , LD00-3296 ( LN95-5724 ( Jack , IA3003 ) , Pana ) ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) )	-	-
K18-5234	K12-1355	K11-2363T	( K12-1355 ( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , JTN-5503 ( Fowler , Manokin ) ) , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K18-6011	R10-2622	K11-2363T	( R10-2622 , K11-2363T ( 435.TCS , LD05-30578a ) )	-	-
K18-6205	LD07-3395bf	K12-1575	( LD07-3395bf ( LD07-3395 ( Syngenta_WW115926 , LD00-2817 ) , - ) , K12-1575 ( LG04-5372 ( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ) , LG04-3765 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) )	-	-
K18-6434	N10-7404	K11/2363T	( N10-7404 ( N01-11936 , N98-7265 ( Hutcheson , PI_471938 ) ) , K11/2363T )	-	-
K18-6652	N10-7404	R10-2622	( N10-7404 ( N01-11936 , N98-7265 ( Hutcheson , PI_471938 ) ) , R10-2622 )	-	-
K74-104-76-205	Tracy	Williams	( Tracy , Williams )	-	-
K74-114-75-00	Tracy	Bonus	( Tracy , Bonus )	-	-
K82-1-138	Asgrow_A4268	Asgrow_A3127	( Asgrow_A4268 ( Williams , Essex ) , Asgrow_A3127 ( Williams , Essex ) )	-	-
K82-1-48	Asgrow_A4268	Asgrow_A3127	( Asgrow_A4268 ( Williams , Essex ) , Asgrow_A3127 ( Williams , Essex ) )	-	-
K88-22-42	Hamilton	N84-507	( Hamilton , N84-507 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , N77-907 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) )	-	-
K97-132	K1235	K97-34	( K1235 ( Hutcheson , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) ( Hutcheson , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , K97-34 ( K1235 ( Hutcheson , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) , MON_RR ) )	-	-
K97-133	KS4895	K97-39	( KS4895 , K97-39 ( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) , MON_RR ) )	-	-
K97-135	K1277	K97-39	( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ( Williams , Essex ) ) , K97-39 ( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) , MON_RR ) )	-	-
K97-136	KS3494	K97-35	( KS3494 , K97-35 ( KY91-1352 ( Southern_States_SS391 , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , MON_RR ) )	-	-
K97-138	Hartwig	K97-40	( Hartwig , K97-40 ( Stressland , MON_RR ) )	-	-
K97-34	K1235	MON_RR	( K1235 ( Hutcheson , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) , MON_RR )	-	-
K97-35	KY91-1352	MON_RR	( KY91-1352 ( Southern_States_SS391 , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , MON_RR )	-	-
K97-36	KS4895	MON_RR	( KS4895 , MON_RR )	-	-
K97-39	K1277	MON_RR	( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) , MON_RR )	-	-
K97-40	Stressland	MON_RR	( Stressland , MON_RR )	-	-
K98-87	-	MON_RR	( - , MON_RR )	-	-
K99-126	KS4997	K98-87	( KS4997 ( Pioneer_P5482 ( Dare , Forrest ) , Asgrow_A3127 ( Williams , Essex ) ) , K98-87 ( - , MON_RR ) )	-	-
K99-128	KS4997	IA3004	( KS4997 ( Pioneer_P5482 ( Dare , Forrest ) , Asgrow_A3127 ( Williams , Essex ) ) , IA3004 )	-	-
K99-129	KS4997	IA3004	( KS4997 ( Pioneer_P5482 ( Dare , Forrest ) , Asgrow_A3127 ( Williams , Essex ) ) , IA3004 )	-	-
K99-14	IA3010	STS_line_from_DuPont	( IA3010 , STS_line_from_DuPont )	-	-
K99-98	DT96-6840	IA3010	( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , IA3010 )	-	-
KG20	McCall	2S11	( McCall , 2S11 ( 059-903 , Hardome ) )	KG 20, PI 556751	Literature reports parents as McCall x 2S11. PVP has SA198 x 2S11
KS4303sp	Jack	Mercury	( Jack , Mercury ( T208 ( PI_196176 , - ) , Hobbit ) )	-	-
KS4602N	Delsoy_4710	K1191	( Delsoy_4710 ( L77-443 ( Union , L75-8020 ( Corsoy , - ) ) , L77-906 ) , K1191 )	-	-
KS4694	Sherman	Toano	( Sherman , Toano ( Ware , Essex ) )	PI 586981	PVP 9500131
KS4997	Pioneer_P5482	Asgrow_A3127	( Pioneer_P5482 ( Dare , Forrest ) , Asgrow_A3127 ( Williams , Essex ) )	PI 602950	PVP 9800124
KS5003sp	KS5292	Mercury	( KS5292 , Mercury ( T208 ( PI_196176 , - ) , Hobbit ) )	-	-
KS5502N	Hartwig	KS4895	( Hartwig , KS4895 )	-	-
KW2-2	K1410	K01-179	( K1410 ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , C1842 ) ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) ( Sherman , Toano ( Ware , Essex ) ( Ware , Essex ) ) , C1842 ) , K01-179 ( K1410 ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , C1842 ) , K97-135 ( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ( Williams , Essex ) ) , K97-39 ( K1277 ( Hutcheson , Asgrow_A3966 ( Williams , Essex ) ) , MON_RR ) ) ) )	-	-
KY75-146-74	L66-1359	Columbus	( L66-1359 ( Wayne , L57-0034 ( Clark , Adams ) ) , Columbus )	-	-
KY78-1214	Williams	-	( Williams , - )	-	EMS mutant
KY82-0881	DeSoto	Essex	( DeSoto , Essex )	-	-
KY82-1482	K1035	Essex	( K1035 ( Williams , Calland ) , Essex )	-	-
KY84-1616	K1044	Williams	( K1044 ( Tracy , Williams ) , Williams )	-	-
KY85-09073	Ripley	Pershing	( Ripley , Pershing )	-	-
KY85-11020	Essex	Elf	( Essex , Elf )	-	-
KY88-1702	FFR_561	K1099	( FFR_561 ( Essex , V68-920 ( York , Dare ) ) , K1099 ( K1022 ( Williams , Columbus ) , Essex ) )	-	-
KY88-4080	K1099	Hutcheson	( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson )	-	-
KY89-08137	Coker_425	RA452	( Coker_425 ( Corker_69-119 , Essex ) , RA452 )	-	-
KY90-1836	Hutcheson	S42-40	( Hutcheson , S42-40 )	-	-
KY90-2786	Spencer	Hutcheson	( Spencer , Hutcheson )	-	-
KY91-1037	Asgrow_A4393	Hutcheson	( Asgrow_A4393 ( Asgrow_XP4136 ( Williams , Essex ) , Elf ) , Hutcheson )	-	-
KY91-11114	Asgrow_A3935	KY84-1616	( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) )	-	-
KY91-1214	Pioneer_P9391	KY84-1616	( Pioneer_P9391 , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) )	-	-
KY91-1352	Southern_States_SS391	KY84-1616	( Southern_States_SS391 , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) )	-	-
KY94-2134	Asgrow_A3935	N86-7687	( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , N86-7687 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , Pixie ) )	-	-
KY95-0146	Burlison	Hutcheson	( Burlison ( K74-113-76-486 , Century ) , Hutcheson )	-	-
KY95-0645	Holladay	Elgin	( Holladay , Elgin )	-	-
Kanro	PI_84928	-	( PI_84928 , - )	PI 548356	Selection from PI 84928, Pyongyang, N. Korea 
