Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
DA1133-038F	DB06-3442	N02-417	( DB06-3442 ( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PARKER ) , N02-417 )	-	Conv.
DA1134-015F	DB03-1381	S05-11482	( DB03-1381 ( N94-546 ( Cook , Clifford ) , DT96-16809 ( Northrup_King_S59-60 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
DA1137-007F	DB04-10836	S05-11482	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
DA1137-026F	DB04-10836	S05-11482	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
DA1139-031F	R04-357	DB04-10836	( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) )	-	Conv.
DA13062-001F	DA09x20-2-22-B4-B5	DA09x002-30-24-B4-B5	( DA09x20-2-22-B4-B5 , DA09x002-30-24-B4-B5 )	-	-
DA13076-042F	DB05c023-26F	JTN-5203	( DB05c023-26F ( Freedom , DS-880 ) , JTN-5203 ( R93-171 , Anand ) )	-	-
DA13086-011F	Osage	S09-10871	( Osage , S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) )	-	-
DA13092-015F	DB04-10836	JTN-5203	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , JTN-5203 ( R93-171 , Anand ) )	-	-
DA13092-039F	DB04-10836	JTN-5203	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , JTN-5203 ( R93-171 , Anand ) )	-	-
DA13099-008F	DA07c22-23	5002T	( DA07c22-23 , 5002T )	-	-
DA1405-212-3F	DA09c003-45-182F	KB12-1#70-152	( DA09c003-45-182F , KB12-1#70-152 )	-	-
DA1405-221-1F	DA09c003-45-182F	B12-1#70-152	( DA09c003-45-182F , B12-1#70-152 )	-	-
DA1490-523F	S11-17025	K12-1348	( S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) , K12-1348 ( R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) , JTN-5503 ( Fowler , Manokin ) ) )	-	-
DA1539-1010F	DB04-10836	R10-5086	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , R10-5086 ( Osage , R99-1613F ( NKRA_452 , PI_290126B ) ) )	-	-
DA1539-109F	DB04-10836	R10-5086	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , R10-5086 ( Osage , R99-1613F ( NKRA_452 , PI_290126B ) ) )	-	-
DA1585-564F	DS25-1	DA14c034-03-14	( DS25-1 ( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_587982A ) , DA14c034-03-14 )	-	-
DB00-087-08	DT96-6840	S59-60	( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , S59-60 )	-	-
DB03-10440	DT96-7918	DT96-16809	( DT96-7918 ( Asgrow_A5979 , RA452 ) , DT96-16809 ( Northrup_King_S59-60 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) ) )	-	-
DB03-1381	N94-546	DT96-16809	( N94-546 ( Cook , Clifford ) , DT96-16809 ( Northrup_King_S59-60 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) ) )	-	-
DB03-8416	DT96-6840	R95-798	( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , R95-798 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A9641 ) )	-	-
DB03-_2811	DT96-16809_	DT97-4290	( DT96-16809_ , DT97-4290 ( Asgrow_A5979 , DPL_3478 ) )	-	-
DB04-10836	DT99-16788	J00-2	( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) )	PI 674010	F5, GP-398
DB04-10997	DT99-17445	J00-2_	( DT99-17445 , J00-2_ )	-	-
DB04-290	DT98-9102	DT98-7278	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , DT98-7278 )	-	-
DB05X023-26	Freedom	DS95-217-1-880	( Freedom , DS95-217-1-880 )	-	-
DB05X039-22	DB00-087	MD02-5634	( DB00-087 , MD02-5634 )	-	-
DB05X039-36	DB00-087	MD02-5634	( DB00-087 , MD02-5634 )	-	-
DB05X039-5	DB00-087	MD02-5634	( DB00-087 , MD02-5634 )	-	-
DB05c023-26F	Freedom	DS-880	( Freedom , DS-880 )	-	-
DB06-2257	S99-2281	LN97-15076	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LN97-15076 ( Macon , Stressland ) )	-	-
DB06-3442	DT98-9102	PARKER	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PARKER )	-	-
DB0638-70	DT98-9102	PI_594172_A	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_594172_A )	PI 686969, DB06x38-70	GP-416
DB06x038-70	DT98-9102	PI_594172	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_594172 )	-	-
DB2004X45-391	DB00-141	Macon	( DB00-141 , Macon )	-	-
DH530	OAC_Clinton	PH9718	( OAC_Clinton , PH9718 )	OAC 05-30	-
DP17145891	Pioneer_P93Y70	Pioneer_P93M61	( Pioneer_P93Y70 , Pioneer_P93M61 )	-	-
DP3927359	Pioneer_P93B87	EX32M02	( Pioneer_P93B87 , EX32M02 ( ST3883 , Pioneer_P93B51 ) )	-	-
DP7748344	EX29F04	YB31C04	( EX29F04 ( ST3643 , XB29V99 ( Pioneer_P93B82 , 91013F2 ( W30132-004 , 90753 ( ST2250 , 90682 ( Pioneer_P9342 , G40-3P9341 ) ) ) ) ) , YB31C04 ( Pioneer_P93B15 , Pioneer_P93B68 ) )	-	-
DP9422453	Pioneer_P92M01	Pioneer_P90M60	( Pioneer_P92M01 , Pioneer_P90M60 )	-	-
DPL_105	Dare	Essex	( Dare , Essex )	PI 556635	Monsanto Technology, LLC, PVP 8100151
DPL_246	Lee_68	D62-7816	( Lee_68 , D62-7816 )	PI 556663	Monsanto Technology, LLC, PVP 8200102
DPL_345	Bragg	Mack	( Bragg , Mack )	PI 556582	Monsanto Technology, LLC, PVP 8000045
DPL_3589	DPL_415	Asgrow_A5980	( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 )	DPX 3589, PI 566930	PVP 9300178, Delta and Pine Land Co.
DPL_3776	Asgrow_A7986	Asgrow_A5980	( Asgrow_A7986 , Asgrow_A5980 )	DPX 3776, PI 564529	PVP 9300022, Delta and Pine Land Co.
DPL_415	Essex	DPX_436	( Essex , DPX_436 ( Pickett_71 , York ) )	PI 556906, Deltapine 415, DPX 1091	Delta and Pine Land Co., PVP 8900087
DPL_417	Davis	N66-1136	( Davis , N66-1136 ( N56-4202 ( N46-1703 ( Volstate ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , N57-6801 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) )	PI 556661	Monsanto Technology, LLC, PVP 8300014
DPL_497	Davis	N66-1136	( Davis , N66-1136 ( N56-4202 ( N46-1703 ( Volstate ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , N57-6801 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) )	PI 556662	Monsanto Technology, LLC, PVP 8300013
DPL_506	Bragg	Lee_68	( Bragg , Lee_68 )	PI 556636	Monsanto Technology, LLC, PVP 8100149
DPL_878	Davis	Pickett_71	( Davis , Pickett_71 )	PI 538781	Monsanto Technology, LLC, PVP 9000118
DPX_436	Pickett_71	York	( Pickett_71 , York )	-	Delta and Pine Land Co.
DS03-14	LG99-5106	LG97-9226	( LG99-5106 ( LG91-7320 ( BSR_101 , LG82-8379 ( PI_68508 , FC_04007B ) ) , Kenwood ) , LG97-9226 ( LG89-7629 ( Ripley , PI_445837 ) , Asgrow_A9303 ) )	-	ESPS III
DS1061-25	R99-1613F	JTN5203	( R99-1613F ( NKRA_452 , PI_290126B ) , JTN5203 )	-	-
DS1062-11	R99-1613F	JTN5203	( R99-1613F ( NKRA_452 , PI_290126B ) , JTN5203 )	-	-
DS1169-323	DB04-10836	JTN-5203	( DB04-10836 ( DT99-16788 ( S59-60 , Bolivar ) , J00-2 ( Manokin , Fowler ) ) , JTN-5203 ( R93-171 , Anand ) )	-	-
DS126-2	Bolivar	PI_567516C	( Bolivar , PI_567516C )	-	SCN
DS126-5	Bolivar	PI_567516C	( Bolivar , PI_567516C )	-	SCN
DS13-141	PI_547878	GC00138-29	( PI_547878 , GC00138-29 )	-	Rust Res.
DS19-1	PI_547879	GC00138-29	( PI_547879 , GC00138-29 )	-	Rust resistance
DS24-2	DT98-9102	PI_603756	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_603756 )	-	Hi Germ  (50% exotic pedigree)
DS25-1	DT98-9102	PI_587982A	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_587982A )	-	Hi Germ
DS25-4	DT98-9102	PI_587982A	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_587982A )	-	Exotic
DS25-41	DT98-9102	PI_587982A	( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_587982A )	-	Hi Germ  (50% exotic pedigree)
DS3H-211	LG04-1459-6	S07-5049	( LG04-1459-6 , S07-5049 ( S03-4152 , HC99-2763 ( DPL_3478 , Stressland ) ) )	-	Hi Yield, 12.5% exotic, F4, Conv
DS4-SCN05	Uspecified	-	( Uspecified , - )	-	-
DS4290	Asgrow_A5979	DPL_3478	( Asgrow_A5979 , DPL_3478 )	-	CR Res.
DS46-1	LG01-5087	DT97-4290	( LG01-5087 ( LN93-11632 , LG96-1713 ) , DT97-4290 ( Asgrow_A5979 , DPL_3478 ) )	-	-
DS46-3141	LG01-5087	DT97-4290	( LG01-5087 ( LN93-11632 , LG96-1713 ) , DT97-4290 ( Asgrow_A5979 , DPL_3478 ) )	-	CR Res.
DS5-2675	Williams_82	Ankur	( Williams_82 , Ankur )	-	Rust (50% exotic pedigree)
DS5-67	Williams_82	Ankur	( Williams_82 , Ankur )	-	Rust resistance
DS99-522-11	LG01-5087-5	Osage	( LG01-5087-5 ( LN93-11632 , LG96-1713 ) , Osage )	-	F5, Conv., 19% exotic
DS99055NSTS	X029	Syngenta_S25-J5	( X029 ( Pioneer_P9362 , Syngenta_S29-11 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
DSN11-03004	IA3023	4J105-3-4	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) )	-	-
DSN11-03174	IA3023	4J105-3-4	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) )	-	-
DSN11-06152	IA3023	CL0J173-6-8	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , CL0J173-6-8 ( Kottman , Dwight ) )	-	-
DSN11-10057	IA3023	LD00-3309	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
DSN11-12073	IA3023	LD02-4485	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
DSN11-12119	IA3023	LD02-4485	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
DSN11-27183	IA3023	LG05-4292	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG05-4292 ( LG94-4667 ( PI_458511 , Flyer ) , LG97-9226 ( LG89-7629 ( Ripley , PI_445837 ) , Asgrow_A9303 ) ) )	-	-
DS_160	Harosoy_63	PI_248406	( Harosoy_63 , PI_248406 )	PI 556522	Soybean Research Foundation, Inc., PVP 7700035
DT95-15550	Hutcheson	DPL_3589	( Hutcheson , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) )	-	-
DT95-17556	Pioneer_P9592	DPL_415	( Pioneer_P9592 , DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) )	-	-
DT96-15556	H5350	DPL_3589	( H5350 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) )	-	-
DT96-16809	Northrup_King_S59-60	DPL_3589	( Northrup_King_S59-60 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A5980 ) )	-	-
DT96-6840	Hutcheson	Pioneer_P9641	( Hutcheson , Pioneer_P9641 )	-	-
DT96-7918	Asgrow_A5979	RA452	( Asgrow_A5979 , RA452 )	-	-
DT97-4290	Asgrow_A5979	DPL_3478	( Asgrow_A5979 , DPL_3478 )	PI 642055	-
DT98-11850	Asgrow_A5979	La88-25723	( Asgrow_A5979 , La88-25723 )	-	-
DT98-9102	N90-516	Pioneer_P9592	( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 )	-	-
DT99-13005	UARK-5798	HYP_574	( UARK-5798 ( Hutcheson , Waters ) , HYP_574 )	-	-
DT99-16788	S59-60	Bolivar	( S59-60 , Bolivar )	-	-
DT99-16864	S59-60	Bolivar	( S59-60 , Bolivar )	-	-
DT99-17018	DT96-6840	Bolivar	( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , Bolivar )	-	-
DT99-17400	UARK-5798	Bolivar	( UARK-5798 ( Hutcheson , Waters ) , Bolivar )	-	-
DT99-17483	UARK-5798	Bolivar	( UARK-5798 ( Hutcheson , Waters ) , Bolivar )	-	-
Dairyland_75213-72	98820-33	Asgrow_A3237	( 98820-33 , Asgrow_A3237 )	-	-
Dairyland_75221	Dairyland_98820-33	Asgrow_A3237	( Dairyland_98820-33 , Asgrow_A3237 )	-	-
Dairyland_DSR120	Harosoy_63	T34	( Harosoy_63 , T34 )	PI 556602	Dairyland Seed Company, Inc., PVP 8100096
Dairyland_DSR141	Chippewa_64	Amsoy	( Chippewa_64 , Amsoy )	PI 556598	Dairyland Seed Company, Inc., PVP 8100020
Dairyland_DSR171	Wayne	Hark	( Wayne , Hark )	PI 556599	Dairyland Seed Company, Inc., PVP 8100021
Dairyland_DSR207	Wayne	Hark	( Wayne , Hark )	PI 556600	Dairyland Seed Company, Inc., PVP 8100022
Dairyland_DSR217	Dairyland_Experimental	Asgrow_A3127	( Dairyland_Experimental , Asgrow_A3127 ( Williams , Essex ) )	DSR-217, DSR217, Dairyland DSR-217	-
Dairyland_DSR232	Wayne	Hark	( Wayne , Hark )	PI 556601	Dairyland Seed Company, Inc., PVP 8100023
Dairyland_DSR262	BSR201	Asgrow_A3127	( BSR201 , Asgrow_A3127 ( Williams , Essex ) )	PI 542055	Dairyland Seed Company, Inc., PVP 9000180
Dairyland_DSR304	Williams	-	( Williams , - )	DSR304, DSR-304, Dairyland DSR-304	-
Dairyland_DSR373	Asgrow_A3127	Fayette	( Asgrow_A3127 ( Williams , Essex ) , Fayette )	DSR373, DSR-373, Dairyland DSR-373, PI 54071	PVP 9000196
Dairyland_DSR_304	Williams	-	( Williams , - )	-	-
Dairyland_DST3305	Asgrow_A3127	Fayette	( Asgrow_A3127 ( Williams , Essex ) , Fayette )	DST-3305, DST3305, Dairyland DST-3305	-
Delsoy	PI_85355	-	( PI_85355 , - )	-	Selection from PI 85355
Delsoy_4210	L77-1233	Douglas	( L77-1233 , Douglas )	PI 560206, S84-1084	PVP 9200215
Delsoy_4710	L77-443	L77-906	( L77-443 ( Union , L75-8020 ( Corsoy , - ) ) , L77-906 )	PI 560207, S84-1163	-
Delsoy_4900	Asgrow_A5424	Mack	( Asgrow_A5424 ( Williams , Essex ) , Mack )	PI 543794	Curators of the University of Missouri, PVP 9100062
Delsoy_5710	Hartz_H5164	Hartwig	( Hartz_H5164 , Hartwig )	-	-
Delta	Wayne	Harosoy_63	( Wayne , Harosoy_63 )	PI 556581	V. R. Seeds, Inc., PVP 7900107
