Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
LS92-0185	Pharaoh	Avery	( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Avery )	-	-
LS92-0964	S82-1443	Asgrow_A5474	( S82-1443 ( Asgrow_A5424 ( Williams , Essex ) , Mack ) , Asgrow_A5474 )	-	-
LS92-1088	S82-1443	Asgrow_A5474	( S82-1443 ( Asgrow_A5424 ( Williams , Essex ) , Mack ) , Asgrow_A5474 )	-	-
LS92-1178	Pharaoh	Avery	( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Avery )	-	-
LS92-3660	Resnik	Asgrow_A5474	( Resnik , Asgrow_A5474 )	-	-
LS92-4173	Flyer	Pyramid	( Flyer , Pyramid )	-	-
LS92-4357	Ripley	Asgrow_A5474	( Ripley , Asgrow_A5474 )	-	-
LS93-0232	Asgrow_A3935	Pioneer_P9402	( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , Pioneer_P9402 )	-	-
LS93-0375	Asgrow_A3935	Pioneer_P9402	( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , Pioneer_P9402 )	PI 620883	CV-436
LS94-3207	Pharaoh	Hartwig	( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Hartwig )	-	-
LS95-0709	Delta_King_DK469c	L87-1922	( Delta_King_DK469c , L87-1922 )	-	-
LS95-1454	Asgrow_A5403	LS87-1922	( Asgrow_A5403 , LS87-1922 ( Fayette , Pyramid ) )	-	-
LS96-0735	Flyer	Asgrow_A4715	( Flyer , Asgrow_A4715 )	-	-
LS96-1631	LS79-238	Hutcheson	( LS79-238 , Hutcheson )	-	-
LS97-1610	S90-1435	Manokin	( S90-1435 , Manokin )	-	-
LS97-3004	Pharaoh	K1191	( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , K1191 )	-	-
LS97-3617	Flyer	Asgrow_A4138	( Flyer , Asgrow_A4138 )	-	-
LS97-3718	Flyer	Asgrow_A4138	( Flyer , Asgrow_A4138 )	-	-
LS98-0160	Northrup_King_S46-44	Pioneer_P9362	( Northrup_King_S46-44 , Pioneer_P9362 )	-	-
LS98-0466	LS90-1920	Pioneer_P9394	( LS90-1920 ( Essex , Fayette ) , Pioneer_P9394 )	-	-
LS98-0484	Pharaoh	Dairyland_Seeds_373	( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Dairyland_Seeds_373 )	-	-
LS98-0582	Northrup_King_S46-44	Asgrow_A4138	( Northrup_King_S46-44 , Asgrow_A4138 )	-	-
LS98-3032	Northrup_King_S46-44	Pioneer_P9451	( Northrup_King_S46-44 , Pioneer_P9451 )	-	-
LS98-3645	Northrup_King_S46-44	Manokin	( Northrup_King_S46-44 , Manokin )	-	-
LS98-3854	LS90-1920	Asgrow_A5112	( LS90-1920 ( Essex , Fayette ) , Asgrow_A5112 )	-	-
LS98-3966	LS90-1920	Hutcheson	( LS90-1920 ( Essex , Fayette ) , Hutcheson )	-	-
LS98-9582	Northrup_King_S46-44	Asgrow_A4138	( Northrup_King_S46-44 , Asgrow_A4138 )	-	-
LS99-3619	LS79-238	KY88-4080	( LS79-238 , KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) )	-	-
LS99-3630	LS79-238	KY88-4080	( LS79-238 , KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) )	-	-
LW13-2096	LD02-4485	PI_506764	( LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) , PI_506764 )	-	Conv.
LW13-4302	LD00-2817	PI_567189A	( LD00-2817 , PI_567189A )	-	Conv.
LX1061-9-15	Lincoln	Ogden	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
LX1061-9-9	Lincoln	Ogden	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
LX579-93	Chief	Dunfield	( Chief , Dunfield ( PI_36846 , - ) )	-	-
La41-1219	Tanloxi	PI_60406	( Tanloxi , PI_60406 )	-	-
La48-268	PI_104881	-	( PI_104881 , - )	-	Nanking, Cn
La48-275	PI_85897	-	( PI_85897 , - )	-	-
La48-277	PI_85897	-	( PI_85897 , - )	-	-
La48-300-B	Tanloxi	PI_60406	( Tanloxi , PI_60406 )	-	-
La49-1-4	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La49-11-6	Pelican_#2	Volstate	( Pelican_#2 , Volstate ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La49-2-4	Creole	Ogden	( Creole , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La49-89-6	La40-242	-	( La40-242 , - )	-	Selection from La40-242
La51-34-5	FC_31592	Acadian	( FC_31592 , Acadian )	-	-
La51-7-4	Roanoke	FC_31592	( Roanoke , FC_31592 )	-	-
La53-50-9	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La53-97-1	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La53-99	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La56-13-4	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La56-8-4	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La58-26-2	Ogden	Creole	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Creole )	-	-
La58-54-6	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La59-34-7	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La59-7-21	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La59-72-11	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La60-97-A	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La61-55-3	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La63-15-6	Pelican_#2	Ogden	( Pelican_#2 , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
La63-72-2	Volstate	Creole	( Volstate ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Creole )	-	-
La73-1148	Pickett_71	Ransom	( Pickett_71 , Ransom )	-	-
La74-3850	Forrest	Mack	( Forrest , Mack )	-	-
LaMoure-1	SD92-1323	M90-370	( SD92-1323 ( Kasota , Kato ) , M90-370 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M83-16 ( A2 , Hodgson_78 ) ) )	-	Selection from LaMoure
Lan	PI_597397_B	-	( PI_597397_B , - )	-	Selection from PI 597397 B
Lancer	N59-6800	Coker_Hampton_266	( N59-6800 ( Hill , D52-810 ( Roanoke , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) ) , Coker_Hampton_266 )	PI 556504	Novartis Seeds, Inc., PVP 7600044
Land_O_Lakes_L2333	Land_O_Lakes_Max	Land_O_Lakes_L4404	( Land_O_Lakes_Max , Land_O_Lakes_L4404 )	PI 540451	Land O Lakes, Inc., PVP 9000143
Land_O_Lakes_L4106	Evans	Ransom	( Evans , Ransom )	PI 556691	Land O Lakes, Inc., PVP 8200136
Land_O_Lakes_L4204	Amsoy	Wayne	( Amsoy , Wayne )	PI 556693	Land O Lakes, Inc., PVP 8200133
Land_O_Lakes_L4503	Amsoy_71	Pike	( Amsoy_71 , Pike )	PI 556695	Land O Lakes, Inc., PVP 8000126
Land_O_Lakes_L4504	Amsoy_71	Pike	( Amsoy_71 , Pike )	PI 556694	Land O Lakes, Inc., PVP 8000127
Leslie	Hodgson_78	Pella	( Hodgson_78 , Pella )	PI 557011	PVP 9200019
Lincoln	Mandarin	Manchu	( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) )	PI 548362, L36-685 	CV-5
Linman_533	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
Lorain	HS1-3641	HS1-7116	( HS1-3641 ( HS94-9053 ( Pioneer_P9268-03 , Vertex ( Conrad , Hayes ) ) , Kottman ) , HS1-7116 )	HS7W-82	-
Lyon	D82-2218	Lamar	( D82-2218 ( Bradford , Tracy-M ) , Lamar )	PI 576857	CV-323
