Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
M69-124	M60-406	M64-56	( M60-406 ( Blackhawk , Harosoy ) , M64-56 ( Traverse , PI_257436 ( 192 , 614 ) ) )	-	-
M69-14	Merit	Clay	( Merit , Clay )	-	-
M69-197	Evans	Lee	( Evans , Lee )	-	-
M69-20	Merit	Clay	( Merit , Clay )	-	-
M69-305	M62-93	Lee	( M62-93 ( Merit , M406 ) , Lee )	-	-
M69-36	Merit	Corsoy	( Merit , Corsoy )	-	-
M69-42	M63-158	Provar	( M63-158 ( PI_261475 , Pridesoy_II ) , Provar )	-	-
M69-45	M63-158Bf	Provar	( M63-158Bf ( PI_261475 , Pridesoy_II ) , Provar )	-	-
M70-127	Evans	M63-217Y	( Evans , M63-217Y )	-	-
M70-128	Evans	M63-217Y	( Evans , M63-217Y )	-	-
M70-135	Evans	M63-217Y	( Evans , M63-217Y )	-	-
M70-187	Merit	SS65-5702	( Merit , SS65-5702 )	-	-
M70-260	M62-93	M63-217Y	( M62-93 ( Merit , M406 ) , M63-217Y )	-	-
M70-294	PI_358323	M63-217Y	( PI_358323 , M63-217Y )	-	-
M70-330	M62-93	M64-3	( M62-93 ( Merit , M406 ) , M64-3 ( Traverse , PI_196163 ) )	-	-
M70-334	M62-93	M64-3	( M62-93 ( Merit , M406 ) , M64-3 ( Traverse , PI_196163 ) )	-	-
M70-368	M64-3	M63-217Y	( M64-3 ( Traverse , PI_196163 ) , M63-217Y )	-	-
M70-411	M64-3	M63-217Y	( M64-3 ( Traverse , PI_196163 ) , M63-217Y )	-	-
M70-417	M64-3	M63-217Y	( M64-3 ( Traverse , PI_196163 ) , M63-217Y )	-	-
M70-436	Evans	M64-3	( Evans , M64-3 ( Traverse , PI_196163 ) )	-	-
M70-447	Provar	M53-43	( Provar , M53-43 ( M10 , PI_180501 ) )	-	-
M70-484	M63-87	M53-43	( M63-87 ( Chippewa , PI_261475 ) , M53-43 ( M10 , PI_180501 ) )	-	-
M70-504	M63-87	Bitterhof	( M63-87 ( Chippewa , PI_261475 ) , Bitterhof )	-	-
M70-597	Steele	AP68-1016	( Steele , AP68-1016 )	-	-
M70-70	Evans	PI_291322	( Evans , PI_291322 )	-	-
M70-74	Evans	PI_291322	( Evans , PI_291322 )	-	-
M70-77	JA53-7-6	Hodgson	( JA53-7-6 ( PI_358323 , - ) , Hodgson )	-	-
M70-9	M64-3	Amsoy_71	( M64-3 ( Traverse , PI_196163 ) , Amsoy_71 )	-	-
M71-107	M61-224	M63-217Y	( M61-224 ( Merit , Harosoy ) , M63-217Y )	-	-
M71-135	Evans	M62-263	( Evans , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) )	-	-
M71-148	Clay	Evans	( Clay , Evans )	-	-
M71-17	Clay	Evans	( Clay , Evans )	-	-
M71-25	Clay	Evans	( Clay , Evans )	-	-
M71-38	Wilkin	M62-263	( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) )	-	-
M71-39	Wilkin	M62-275	( Wilkin , M62-275 ( Norchief , Harosoy ) )	-	-
M71-52	Evans	M62-345	( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) )	-	-
M71-54	Evans	M62-345	( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) )	-	-
M71-57	Evans	M62-345	( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) )	-	-
M71-65	Steele	M63-194	( Steele , M63-194 ( Corsoy , PI_132207 ) )	-	-
M71-77	Merit	M62-263	( Merit , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) )	-	-
M71-80	Merit	M62-263	( Merit , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) )	-	-
M71-99	M61-224	M63-217Y	( M61-224 ( Merit , Harosoy ) , M63-217Y )	-	-
M72-107	Wilkin	M63-194	( Wilkin , M63-194 ( Corsoy , PI_132207 ) )	-	-
M72-127	Evans	-	( Evans , - )	-	-
M72-24	Evans	Wells	( Evans , Wells )	-	-
M72-26	Evans	Wells	( Evans , Wells )	-	-
M72-3	Evans	Hodgson	( Evans , Hodgson )	-	-
M72-37	Wilkin	M65-115	( Wilkin , M65-115 ( Anoka , Amsoy ) )	-	-
M72-51	Evans	M64-185	( Evans , M64-185 ( Chippewa_64 , Amsoy ) )	-	-
M72-52	Evans	M65-115	( Evans , M65-115 ( Anoka , Amsoy ) )	-	-
M72-79	M62-263	Wells	( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , Wells )	-	-
M73-105	M68-49	Clay	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Clay )	-	-
M73-129	M68-49	Hodgson	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson )	-	-
M73-37	Evans	XK505	( Evans , XK505 ( Calland , - ) )	-	-
M73-62	M61-224	PI_297518	( M61-224 ( Merit , Harosoy ) , PI_297518 )	-	-
M73-71	Evans	M66-18	( Evans , M66-18 ( Clay , Altona ( Flambeau , 052-903 ) ) )	-	-
M73-80	M64-157	M63-217Y	( M64-157 ( Merit , Amsoy ) , M63-217Y )	-	-
M73-93	M65-69	M66-18	( M65-69 ( M384 , Corsoy ) , M66-18 ( Clay , Altona ( Flambeau , 052-903 ) ) )	-	-
M74-155	Evans	M65-442	( Evans , M65-442 ( Anoka , Amsoy ) )	-	-
M74-160	Pike	M64-157	( Pike , M64-157 ( Merit , Amsoy ) )	-	-
M74-167	Clay	Wells	( Clay , Wells )	-	-
M74-179	M68-256	Clay	( M68-256 ( Evans , Steele ) , Clay )	-	-
M74-227	M68-49	M63-194	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) )	-	-
M74-23	M68-49	Hodgson	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson )	-	-
M74-270	M65-69	M68-99	( M65-69 ( M384 , Corsoy ) , M68-99 ( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 ) )	-	-
M74-337	Evans	Northrup_King_9436	( Evans , Northrup_King_9436 ( Corsoy , Wayne ) )	-	-
M74-349	M68-49	M65-207	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M65-207 ( Clay , Hark ) )	-	-
M74-38	M68-49	Hodgson	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson )	-	-
M74-388	Evans	AgriPro_1235	( Evans , AgriPro_1235 )	-	-
M74-394	Hodgson	Wells	( Hodgson , Wells )	-	-
M74-399	Hodgson	Wells	( Hodgson , Wells )	-	-
M74-417	AgriPro_1235	M55-48	( AgriPro_1235 , M55-48 ( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa ) )	-	-
M74-438	Evans	M68-303	( Evans , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) )	-	-
M74-462	M65-94	M68-303	( M65-94 ( M384 , Corsoy ) , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) )	-	-
M74-463	M68-49	M67-66	( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M67-66 ( Clay , M406 ) )	-	-
M74-55	M68-96	Hodgson	( M68-96 ( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 ) , Hodgson )	-	-
M74-69	M68-256	Hodgson	( M68-256 ( Evans , Steele ) , Hodgson )	-	-
M75-131	M68-37	Northrup_King_S1244	( M68-37 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Northrup_King_S1244 ( Corsoy , Wayne ) )	-	-
M75-243	Evans	A73-19084	( Evans , A73-19084 ( Pike , Wells ) )	-	-
M75-244	Evans	A73-19084	( Evans , A73-19084 ( Pike , Wells ) )	-	-
M75-274	Evans	L70T-543	( Evans , L70T-543 ( L15 , Amsoy_71 ) )	-	-
M75-275	Evans	L70T-543	( Evans , L70T-543 ( L15 , Amsoy_71 ) )	-	-
M75-299	M69-288	M554-5	( M69-288 , M554-5 )	-	-
M75-322	M68-49-26	Hodgson_78	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson_78 )	-	-
M75-48	Wilkin	M65-442	( Wilkin , M65-442 ( Anoka , Amsoy ) )	-	-
M75-89	Corsoy	M68-303	( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) )	-	-
M76-142	M70-271	Corsoy	( M70-271 , Corsoy )	-	-
M76-148	M70-271	Hodgson_78	( M70-271 , Hodgson_78 )	-	-
M76-151	M70-271	Hodgson_78	( M70-271 , Hodgson_78 )	-	-
M76-260	Harlon	M69-197	( Harlon , M69-197 ( Evans , Lee ) )	-	-
M76-314	Evans	M69-42	( Evans , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) )	-	-
M76-33	M64-157	McCall	( M64-157 ( Merit , Amsoy ) , McCall )	-	-
M76-349	L69-202	M69-45	( L69-202 ( L61-2193 ( Sioux ( PI_81021 , - ) ( PI_81021 , - ) , Harosoy ) , L61-2196 ( Sioux ( PI_81021 , - ) , Harosoy ) ) , M69-45 ( M63-158Bf ( PI_261475 , Pridesoy_II ) , Provar ) )	-	-
M76-353	M68-49-26	FR51_IV	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , FR51_IV ( Amsoy_71 , Chippewa_64 ) )	-	-
M76-49	M68-49-26	McCall	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , McCall )	-	-
M76-50	M68-49-26	McCall	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , McCall )	-	-
M76-55	M69-20	McCall	( M69-20 ( Merit , Clay ) , McCall )	-	-
M76-65	M69-20	McCall	( M69-20 ( Merit , Clay ) , McCall )	-	-
M77-120	M70-440	M69-42	( M70-440 , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) )	-	-
M77-137	M71-77	Simpson	( M71-77 ( Merit , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , Simpson )	-	-
M77-156	M70-187	Vickery	( M70-187 ( Merit , SS65-5702 ) , Vickery )	-	-
M77-2	M68-49-26	M68-176	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M68-176 ( Merit , Beeson ) )	-	-
M77-210	M71-135	Simpson	( M71-135 ( Evans , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , Simpson )	-	-
M77-218	M71-135	Asgrow_A2440	( M71-135 ( Evans , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , Asgrow_A2440 ( Amsoy , Soysota ( PI_28019 , - ) ) )	-	-
M77-252	M70-504	M69-42	( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) )	-	-
M77-69	M70-135	A74-102011	( M70-135 ( Evans , M63-217Y ) , A74-102011 ( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , IVR_Ex4426 ( Amsoy , Wayne ) ) )	-	-
M77-75	Coles	M66-30	( Coles , M66-30 ( Magna , M61-20 ) )	-	-
M81-18	Evans	M65-442	( Evans , M65-442 ( Anoka , Amsoy ) )	-	-
M81-27	M68-49-26	M70-294	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) )	-	-
M81-296	M68-49-26	Peterson_1677	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Peterson_1677 )	-	-
M81-301	M68-49-26	Peterson_1677	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Peterson_1677 )	-	-
M81-32	M69-264	M69-305	( M69-264 , M69-305 ( M62-93 ( Merit , M406 ) , Lee ) )	-	-
M81-35	M70-70	M66-30	( M70-70 ( Evans , PI_291322 ) , M66-30 ( Magna , M61-20 ) )	-	-
M81-38	M70-74	M70-184	( M70-74 ( Evans , PI_291322 ) , M70-184 )	-	-
M81-380	M70-127	Century	( M70-127 ( Evans , M63-217Y ) , Century )	-	-
M81-381	M70-127	Century	( M70-127 ( Evans , M63-217Y ) , Century )	-	-
M81-411	L75-0570	McCall	( L75-0570 , McCall )	-	-
M81-43	M70-417	M69-122	( M70-417 ( M64-3 ( Traverse , PI_196163 ) , M63-217Y ) , M69-122 )	-	-
M81-497	M70-187	M70-127	( M70-187 ( Merit , SS65-5702 ) , M70-127 ( Evans , M63-217Y ) )	-	-
M81-564	M69-36	Weber	( M69-36 ( Merit , Corsoy ) , Weber )	-	-
M81-571	M70-484	Dawson	( M70-484 ( M63-87 ( Chippewa , PI_261475 ) , M53-43 ( M10 , PI_180501 ) ) , Dawson )	-	-
M81-579	M70-484	Dawson	( M70-484 ( M63-87 ( Chippewa , PI_261475 ) , M53-43 ( M10 , PI_180501 ) ) , Dawson )	-	-
M81-605	Dawson	M70-447	( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) )	-	-
M81-610	Dawson	M70-447	( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) )	-	-
M81-7	Evans	M67-42	( Evans , M67-42 ( Corsoy , Provar ) )	-	-
M81-70	Evans	Maple_Arrow	( Evans , Maple_Arrow )	-	-
M81-76	M68-49-26	M70-184	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-184 )	-	-
M81-77	M68-49-26	M70-184	( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-184 )	-	-
M81-8	Swift	Hodgson_78	( Swift , Hodgson_78 )	-	-
M81-88	M68-333	McCall	( M68-333 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) , McCall )	-	-
M81-98	M70-9	M68-201	( M70-9 ( M64-3 ( Traverse , PI_196163 ) , Amsoy_71 ) , M68-201 ( Evans , Steele ) )	-	-
M81-99	M70-9	M68-201	( M70-9 ( M64-3 ( Traverse , PI_196163 ) , Amsoy_71 ) , M68-201 ( Evans , Steele ) )	-	-
M813957	3276	Pioneer_P9281	( 3276 , Pioneer_P9281 )	-	-
M815869	13404BB2	Asgrow_A2722	( 13404BB2 , Asgrow_A2722 )	-	-
M816626	ST2621	Asgrow_A3313	( ST2621 , Asgrow_A3313 )	-	-
M82-1004	M72-3	Peterson_1677	( M72-3 ( Evans , Hodgson ) , Peterson_1677 )	-	-
M82-1011	M72-3	Peterson_1677	( M72-3 ( Evans , Hodgson ) , Peterson_1677 )	-	-
M82-102	M72-26	Lakota	( M72-26 ( Evans , Wells ) , Lakota )	-	-
M82-1027	M72-3	NAPB_HP20-20	( M72-3 ( Evans , Hodgson ) , NAPB_HP20-20 )	-	-
M82-1068	Evans	R79	( Evans , R79 )	-	-
M82-1080	Evans	R79	( Evans , R79 )	-	-
M82-118	M74-69	Wells_II	( M74-69 ( M68-256 ( Evans , Steele ) , Hodgson ) , Wells_II )	-	-
M82-262	Swift	M68-176	( Swift , M68-176 ( Merit , Beeson ) )	-	-
M82-303	M70-330	M68-176	( M70-330 ( M62-93 ( Merit , M406 ) , M64-3 ( Traverse , PI_196163 ) ) , M68-176 ( Merit , Beeson ) )	-	-
M82-317	M71-38	M68-213	( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , M68-213 ( M62-101 ( Merit , M406 ) , Steele ) )	-	-
M82-324	M71-38	M68-213	( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , M68-213 ( M62-101 ( Merit , M406 ) , Steele ) )	-	-
M82-387	Clay	Pride_B216	( Clay , Pride_B216 ( Corsoy , Wayne ) )	-	-
M82-408	M71-25	Hodgson_78	( M71-25 ( Clay , Evans ) , Hodgson_78 )	-	-
M82-418	M71-25	M71-65	( M71-25 ( Clay , Evans ) , M71-65 ( Steele , M63-194 ( Corsoy , PI_132207 ) ) )	-	-
M82-434	M71-25	M70-447	( M71-25 ( Clay , Evans ) , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) )	-	-
M82-545	M70-436	Vickery	( M70-436 ( Evans , M64-3 ( Traverse , PI_196163 ) ) , Vickery )	-	-
M82-559	Vickery	Century	( Vickery , Century )	-	-
M82-585	M70-330	M68-176	( M70-330 ( M62-93 ( Merit , M406 ) , M64-3 ( Traverse , PI_196163 ) ) , M68-176 ( Merit , Beeson ) )	-	-
M82-601	M70-484	Vickery	( M70-484 ( M63-87 ( Chippewa , PI_261475 ) , M53-43 ( M10 , PI_180501 ) ) , Vickery )	-	-
M82-776	M68-256	M70-597	( M68-256 ( Evans , Steele ) , M70-597 ( Steele , AP68-1016 ) )	-	-
M82-791	M68-256	L74-3897	( M68-256 ( Evans , Steele ) , L74-3897 ( Williams , Beeson ) )	-	-
M82-806	M71-52	Wells_II	( M71-52 ( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) ) , Wells_II )	-	-
M82-808	M71-52	Wells_II	( M71-52 ( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) ) , Wells_II )	-	-
M82-946	M74-69	A77-112008	( M74-69 ( M68-256 ( Evans , Steele ) , Hodgson ) , A77-112008 ( Washington ( Mitchell ( Amsoy , Wayne ) , Cutler_71 ) , A72-512 ( Amsoy , Wayne ) ) )	-	-
M82-996	M72-3	Peterson_1677	( M72-3 ( Evans , Hodgson ) , Peterson_1677 )	-	-
M83-16	A2	Hodgson_78	( A2 , Hodgson_78 )	-	-
M83-18	A2	Hodgson_78	( A2 , Hodgson_78 )	-	-
M83-216	M71-25	M71-65	( M71-25 ( Clay , Evans ) , M71-65 ( Steele , M63-194 ( Corsoy , PI_132207 ) ) )	-	-
M83-223	M71-25	M71-65	( M71-25 ( Clay , Evans ) , M71-65 ( Steele , M63-194 ( Corsoy , PI_132207 ) ) )	-	-
M83-3	McCall	Maple_Presto	( McCall , Maple_Presto )	-	-
M83-357	M71-52	Asgrow_A2656	( M71-52 ( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) ) , Asgrow_A2656 ( M60-406 ( Blackhawk , Harosoy ) , W35-184 ) )	-	-
M83-413	Evans	Simpson	( Evans , Simpson )	-	-
M83-422	M71-148	Pioneer_P0877	( M71-148 ( Clay , Evans ) , Pioneer_P0877 )	-	-
M83-442	M71-148	Pioneer_P0877	( M71-148 ( Clay , Evans ) , Pioneer_P0877 )	-	-
M83-449	M74-38	M74-160	( M74-38 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , M74-160 ( Pike , M64-157 ( Merit , Amsoy ) ) )	-	-
M83-459	M74-69	M75-48	( M74-69 ( M68-256 ( Evans , Steele ) , Hodgson ) , M75-48 ( Wilkin , M65-442 ( Anoka , Amsoy ) ) )	-	-
M83-499	M71-38	L78-189	( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , L78-189 ( Corsoy , Kingwa ) )	-	-
M83-504	M71-52	M74-23	( M71-52 ( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) ) , M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) )	-	-
M83-58	M74-227	M75-131	( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ( M54-240 ( Korean , M42-37 ) ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , M75-131 ( M68-37 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Northrup_King_S1244 ( Corsoy , Wayne ) ) )	-	-
M83-64	M74-227	L78-189	( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) )	-	-
M83-715	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M83-727	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M83-734	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M83-744	M73-129	M73-37	( M73-129 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , M73-37 ( Evans , XK505 ( Calland , - ) ) )	-	-
M83-747	M73-129	M73-37	( M73-129 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , M73-37 ( Evans , XK505 ( Calland , - ) ) )	-	-
M83-750	M73-129	M73-37	( M73-129 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , M73-37 ( Evans , XK505 ( Calland , - ) ) )	-	-
M83-766	Evans	M74-394	( Evans , M74-394 ( Hodgson , Wells ) )	-	-
M83-767	M70-260	Asgrow_A1564	( M70-260 ( M62-93 ( Merit , M406 ) , M63-217Y ) , Asgrow_A1564 )	-	-
M83-770	M70-260	Asgrow_A1564	( M70-260 ( M62-93 ( Merit , M406 ) , M63-217Y ) , Asgrow_A1564 )	-	-
M83-792	M71-38	M74-417	( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , M74-417 ( AgriPro_1235 , M55-48 ( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa ) ) )	-	-
M83-796	M71-38	M74-417	( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , M74-417 ( AgriPro_1235 , M55-48 ( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa ) ) )	-	-
M83-819	Evans	Century	( Evans , Century )	-	-
M83-830	Evans	Century	( Evans , Century )	-	-
M83-91	Weber	M75-2	( Weber , M75-2 )	-	-
M84-1034	M75-2	K1062	( M75-2 , K1062 ( Tracy , Williams ) )	-	-
M84-140	M73-62	M76-260	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , M76-260 ( Harlon , M69-197 ( Evans , Lee ) ) )	-	-
M84-293	M71-148	M75-2	( M71-148 ( Clay , Evans ) , M75-2 )	-	-
M84-302	M73-62	Dawson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Dawson )	-	-
M84-389	M75-243	Dawson	( M75-243 ( Evans , A73-19084 ( Pike , Wells ) ) , Dawson )	-	-
M84-390	M75-243	Dawson	( M75-243 ( Evans , A73-19084 ( Pike , Wells ) ) , Dawson )	-	-
M84-395	M75-243	Dawson	( M75-243 ( Evans , A73-19084 ( Pike , Wells ) ) , Dawson )	-	-
M84-414	M75-243	M76-260	( M75-243 ( Evans , A73-19084 ( Pike , Wells ) ) , M76-260 ( Harlon , M69-197 ( Evans , Lee ) ) )	-	-
M84-449	Simpson	M71-148	( Simpson , M71-148 ( Clay , Evans ) )	-	-
M84-456	Simpson	M71-148	( Simpson , M71-148 ( Clay , Evans ) )	-	-
M84-492	A79-136012	M75-2	( A79-136012 ( Pride_B216 ( Corsoy , Wayne ) , Land_O_Lakes_4102 ) , M75-2 )	-	-
M84-568	Glenwood	M74-55	( Glenwood , M74-55 ( M68-96 ( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 ) , Hodgson ) )	-	-
M84-574	Weber	M75-299	( Weber , M75-299 ( M69-288 , M554-5 ) )	-	-
M84-74	M71-148	Ozzie	( M71-148 ( Clay , Evans ) , Ozzie )	-	-
M84-748	M75-274	M76-151	( M75-274 ( Evans , L70T-543 ( L15 , Amsoy_71 ) ) , M76-151 ( M70-271 , Hodgson_78 ) )	-	-
M84-756	M75-275	Jacques_88	( M75-275 ( Evans , L70T-543 ( L15 , Amsoy_71 ) ) , Jacques_88 ( Corsoy , Hodgson ) )	-	-
M84-833	M76-142	Weber	( M76-142 ( M70-271 , Corsoy ) , Weber )	-	-
M84-850	M76-148	Glenwood	( M76-148 ( M70-271 , Hodgson_78 ) , Glenwood )	-	-
M84-93	M71-148	Ozzie	( M71-148 ( Clay , Evans ) , Ozzie )	-	-
M85-1112	M74-349	M77-210	( M74-349 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M65-207 ( Clay , Hark ) ) , M77-210 ( M71-135 ( Evans , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , Simpson ) )	-	-
M85-122	M74-179	M77-75	( M74-179 ( M68-256 ( Evans , Steele ) , Clay ) , M77-75 ( Coles , M66-30 ( Magna , M61-20 ) ) )	-	-
