Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
S14-15138R	S09-10871	S08-9727RR1	( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , S08-9727RR1 )	-	RR1
S14-15146R	S09-10871	S08-9727RR1	( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , S08-9727RR1 )	-	RR1
S14-15195R	S09-10871	S08-9727RR1	( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , S08-9727RR1 )	-	RR1
S14-2088	S06-11278	S08-17361	( S06-11278 , S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) )	-	-
S14-2582C	S06-11278	S11-185	( S06-11278 , S11-185 )	-	Conv.
S14-6205	S06-11278	S09-10871	( S06-11278 , S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) )	-	-
S14-6391C	S06-11278	S09-10871	( S06-11278 , S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) )	-	Conv.
S14-8943R	LD07-3419	S08-9727	( LD07-3419 ( WW115926 , LD00-2817 ) , S08-9727 )	-	RR1 High Protein or Oil
S14-9017R	LD07-3419	S08-9727RR1	( LD07-3419 ( WW115926 , LD00-2817 ) , S08-9727RR1 )	-	RR1, High Protein or Oil
S14-9051R	LD07-3419	S08-9727	( LD07-3419 ( WW115926 , LD00-2817 ) , S08-9727 )	-	RR1
S14-9412R	S08-9727	S08-8440	( S08-9727 , S08-8440 )	-	RR1
S15-10434C	S11-17025	S11-14954	( S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ( K1393 ( KS5292 , Hutcheson ) ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ( Fayette , Asgrow_A3659 ( Williams , Essex ) ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) , S11-14954 ( LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S06-12439 ( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) ) )	-	Conv.
S15-10710C	S11-16789	S11-17025	( S11-16789 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	Conv.
S15-10743C	S11-16789	S11-17025	( S11-16789 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	High Protein, Conv.
S15-10879C	S09-13635	S08-8440RR1	( S09-13635 ( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) ) , S08-8440RR1 )	-	-
S15-10924C	S11-17025	S08-17361	( S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ( K1393 ( KS5292 , Hutcheson ) ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) , S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) )	-	Conv
S15-12003C	LS07-3131	S11-21219	( LS07-3131 , S11-21219 ( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , S06-12439 ( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) ) )	-	Conv
S15-12298C	S11-15857	V08-1924	( S11-15857 , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-13637C	S11-14954	S11-20124	( S11-14954 ( LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S06-12439 ( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) ) , S11-20124 )	-	Conv.
S15-15809C	R10-230	S11-20124	( R10-230 ( 5002T , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) , S11-20124 )	-	-
S15-16499C	R09-4010	V08-1924	( R09-4010 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , IA2065 ) , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-16505C	R09-4010	V08-1924	( R09-4010 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , IA2065 ) , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-16535C	R09-4010	V08-1924	( R09-4010 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , IA2065 ) , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-16569C	R09-4010	V08-1924	( R09-4010 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , IA2065 ) , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-16592C	R09-4010	V08-1924	( R09-4010 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , IA2065 ) , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-16886C	R09-430	V08-1924	( R09-430 , V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
S15-17108C	S11-15857	R09-430	( S11-15857 , R09-430 )	-	Conv.
S15-17688C	S11-15857	CR12-735TP	( S11-15857 , CR12-735TP )	-	Conv, HO
S15-17812C	S05-11482	CR12-739TP	( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , CR12-739TP )	-	Conv., HO
S15-17875R	S09-12096	CR12-859TP	( S09-12096 , CR12-859TP )	-	HO, RR1
S15-18319R	S10-2223	CR11-596	( S10-2223 , CR11-596 )	-	RR2, HO, High Protein
S15-2702	S10-2223	S05-11482	( S10-2223 , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	-
S15-2702R	S10-2223	S05-11482	( S10-2223 , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	RR2
S15-3772R	S08-17361	S11-9618	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , S11-9618 ( S06-10572RR , S08-115 ) )	-	High Protein or Oil, RR2
S15-3772RY	S08-17361	S11-9618RR	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , S11-9618RR )	-	-
S15-3847R	S05-11400	S10-6401	( S05-11400 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S98-3403 ) , S10-6401 ( S06-6836 ( R98-209 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Clifford ) , S02-3934 ( DPL_5960RR , Anand ) ) , RR2-6851 ) )	-	RR2
S15-3847RY	S05-11400	S10-6401	( S05-11400 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S98-3403 ) , S10-6401 ( S06-6836 ( R98-209 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Clifford ) , S02-3934 ( DPL_5960RR , Anand ) ) , RR2-6851 ) )	-	-
S15-4892R	S09-9943	S11-5727	( S09-9943 ( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 ) , S11-5727 ( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , S08-113 ) )	-	RR2
S15-5904R	S09-9943	S11-9618	( S09-9943 ( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 ) , S11-9618 ( S06-10572RR , S08-115 ) )	-	RR2, High Protein
S15-5904RY	S09-9943	S11-9618RR	( S09-9943 ( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 ) , S11-9618RR )	-	-
S15-6037R	LS07-1343	S11-9618	( LS07-1343 ( LN97-15076 ( Macon , Stressland ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , S11-9618 ( S06-10572RR , S08-115 ) )	-	RR2
S15-6047R	LS07-3125	S11-9618RR	( LS07-3125 ( SS98-7851 ( Pioneer_P9362 , Magellan ( Sherman , Harper ) ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , S11-9618RR )	-	-
S15-7174R	S08-17361	S11-8794RR	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , S11-8794RR )	-	RR1
S15-7218R	S08-17361	S11-8794RR	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , S11-8794RR )	-	RR1
S15-7499	LG10-2695	S11-8642RR	( LG10-2695 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) ) , S11-8642RR )	-	-
S15-7499R	LG10-2695	S11-8642	( LG10-2695 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) ) , S11-8642 )	-	RR1
S15-8839R	S11-20356	S11-5727RR	( S11-20356 ( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , S06-3095RR ( S00-9912-56 ( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 ) , S02-3934RR ( DPL_5960RR , Anand ) ) ) , S11-5727RR )	-	RR1
S15-9779R	V08-1924	S09-6262	( V08-1924 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S00-9985-03 ( HY_574 , Anand ) ) , S09-6262 ( S04-20912RR , S05-4630RR ) )	-	RR1
S16-11644C	S09-13185	S11-20124	( S09-13185 , S11-20124 )	-	-
S16-11651C	S09-13185	S11-20124	( S09-13185 , S11-20124 )	-	-
S16-12137C	S11-16653	LG09-8545	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , LG09-8545 ( K1599 ( DeKalb_CX445 , Northrup_King_S46-44 ) , LG02-3733 ( LG94-1133 ( LG85-3343 ( PI_361064 , PI_407710 ) , LG87-1991 ( PI_189930 , PI_68600 ) ) , LG92-1255 ( LG84-1291 ( PI_68522 , Hobbit ) , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	-
S16-13165C	S11-16653	LG09-8545	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , LG09-8545 ( K1599 ( DeKalb_CX445 , Northrup_King_S46-44 ) , LG02-3733 ( LG94-1133 ( LG85-3343 ( PI_361064 , PI_407710 ) , LG87-1991 ( PI_189930 , PI_68600 ) ) , LG92-1255 ( LG84-1291 ( PI_68522 , Hobbit ) , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	-
S16-14161C	S08-17361	LG09-6212	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , LG09-6212 )	-	-
S16-14379C	S08-17361	LG09-7163	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , LG09-7163 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) )	-	-
S16-14730C	S08-17361	K10-8556	( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , K10-8556 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) )	-	-
S16-14801C	S11-16653	S11-20124	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , S11-20124 )	-	-
S16-14869C	S11-16653	S11-20124	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , S11-20124 )	-	RKN, SCN, SC, Excluder
S16-15170C	S11-16653	S08-17361	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) )	-	-
S16-15896C	R10-230	S11-20124	( R10-230 ( 5002T , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) , S11-20124 )	-	-
S16-16641R	S12-11694RR1	S11-20337RR1	( S12-11694RR1 , S11-20337RR1 )	-	-
S16-16814R	R09-430	S12-11694RR1	( R09-430 , S12-11694RR1 )	-	-
S16-3739RY	S11-16653	S11-5727RR2	( S11-16653 ( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) ) , S11-5727RR2 )	-	-
